,date_0days,cases_0days,deaths_0days,date_60days,cases_60days,deaths_60days,fips,icu_beds,kaiser_total_population,kaiser_60plus_population,commuting_within,commuting_out,commuting_in,density,pop_2019
881,2020-03-20,1,0,2020-05-19,96,5,28081,42,84840,16183,30606,6584,20297,189.87249178,85436
882,2020-03-20,1,0,2020-05-19,67,3,28093,0,35981,7858,5442,8398,2493,49.978391123,35294
883,2020-03-20,1,0,2020-05-19,38,1,27025,10,54297,10806,10127,16962,6568,136.36792119,56579
884,2020-03-20,1,0,2020-05-19,318,21,27027,0,62040,10982,14202,18419,8003,61.444800031,64222
885,2020-03-20,2,0,2020-05-19,17,1,27045,0,20825,5688,5644,4704,1468,24.459645838,21067
886,2020-03-20,1,0,2020-05-19,1060,72,18003,170,367747,70976,151053,16373,29197,577.03834878,379299
887,2020-03-20,1,0,2020-05-19,201,21,18053,19,67615,16678,23534,5060,6817,158.82833351,65769
888,2020-03-20,1,0,2020-05-19,417,28,18145,0,44339,10052,12360,8728,6274,108.79302183,44729
889,2020-03-20,1,0,2020-05-19,226,3,18163,154,181831,40560,72476,12538,33367,776.50862047,181451
890,2020-03-20,1,0,2020-05-19,120,7,18167,54,107723,22306,41055,5285,13915,265.2407105,107038
891,2020-03-20,3,0,2020-05-19,66,0,16055,55,150128,36910,50193,13866,6250,133.8663393,165697
892,2020-03-20,1,0,2020-05-19,42,1,17001,25,66787,16968,29221,2783,5670,76.519560184,65435
893,2020-03-20,1,0,2020-05-19,32,5,17021,0,33562,8376,8829,6111,2503,45.531319283,32304
894,2020-03-20,4,0,2020-05-19,189,6,17113,30,173231,29727,80181,9253,14227,144.95426442,171517
895,2020-03-20,1,0,2020-05-19,106,3,22025,0,10044,2388,1956,1651,526,13.409082383,9494
896,2020-03-20,2,0,2020-05-19,226,16,22031,0,27164,6289,4929,5443,3720,31.335221614,27463
897,2020-03-20,1,0,2020-05-19,47,1,21035,10,38616,8253,13950,2692,3727,101.29328541,39001
898,2020-03-20,1,0,2020-05-19,62,1,20161,8,75696,8478,28790,10925,9157,121.75160919,74232
899,2020-03-20,1,0,2020-05-19,51,0,20155,20,63360,15902,25201,3873,3301,49.38868617,61998
900,2020-03-21,2,0,2020-05-20,160,5,39025,16,202166,43133,39529,56545,20642,456.57870505,206428
901,2020-03-21,2,0,2020-05-20,237,18,36101,8,97539,24270,31554,10627,9728,68.590607713,95379
902,2020-03-21,1,0,2020-05-20,118,3,37035,52,156182,35455,53280,15525,28821,397.51319692,159551
903,2020-03-21,1,0,2020-05-20,183,7,37021,166,252268,64710,102909,11813,27195,397.85567395,261191
904,2020-03-21,2,0,2020-05-20,30,1,39039,8,38311,9084,11245,6542,5291,92.567806459,38087
905,2020-03-21,1,1,2020-05-20,124,4,39043,18,75369,20550,24153,10790,10846,295.43396577,74266
906,2020-03-21,1,0,2020-05-20,27,1,41033,12,84514,28339,23286,4406,2987,53.389719869,87487
907,2020-03-21,1,0,2020-05-20,208,12,42019,35,185984,44846,56459,33368,33924,237.92159069,187853
908,2020-03-21,1,0,2020-05-20,197,9,39089,38,170678,36737,44772,34951,16878,259.16185882,176862
909,2020-03-21,3,0,2020-05-20,17,2,30013,20,81816,19330,37806,1313,1490,30.155952191,81366
910,2020-03-21,1,0,2020-05-20,13,0,30081,5,41387,13513,12350,4375,896,18.321220792,43806
911,2020-03-21,1,0,2020-05-20,72,0,29101,0,53941,8743,18829,7335,4630,65.193056194,54062
912,2020-03-21,1,0,2020-05-20,54,2,28107,0,34229,7047,8514,4101,2809,49.902573387,34192
913,2020-03-21,1,0,2020-05-20,79,0,28127,0,27215,6069,4720,4903,2005,45.247071086,26658
914,2020-03-21,1,0,2020-05-20,45,2,28143,0,10276,1747,3276,869,6600,21.1842105,9632
915,2020-03-21,1,0,2020-05-20,65,4,28145,8,28202,6249,5863,4872,4806,69.332278998,28815
916,2020-03-21,1,0,2020-05-20,139,4,28151,22,48002,9825,14891,1842,2177,60.510539926,43909
917,2020-03-21,1,0,2020-05-20,7,1,29013,0,16405,4245,3738,3211,807,19.328436321,16172
918,2020-03-21,1,0,2020-05-20,27,0,29097,88,118522,23997,43078,11560,17611,190.0185214,121328
919,2020-03-21,1,0,2020-05-20,242,13,33017,17,126552,25034,37478,25414,16823,355.49211654,130633
920,2020-03-21,1,0,2020-05-20,18,0,35025,8,69505,10775,27158,1821,3586,16.183646715,71070
921,2020-03-21,1,0,2020-05-20,120,3,51093,0,36090,9254,5563,11686,4704,117.55260414,37109
922,2020-03-21,1,0,2020-05-20,178,19,51117,10,30959,9967,8848,3288,4360,48.914969459,30587
924,2020-03-21,1,0,2020-05-20,30,1,51067,4,56277,16636,13915,10772,2951,81.14712084,56042
925,2020-03-21,2,0,2020-05-20,77,3,50025,0,43332,12533,17705,4009,6810,53.751162248,42222
926,2020-03-21,1,0,2020-05-20,142,4,51003,12,105105,24260,29135,18498,26737,151.74823151,109330
927,2020-03-21,1,0,2020-05-20,31,3,51023,0,33149,9316,5313,10565,4546,61.741048975,33419
928,2020-03-21,2,0,2020-05-20,99,5,50011,0,48816,10296,15807,8870,3100,77.906075915,49402
929,2020-03-21,4,0,2020-05-20,135,6,28087,18,59558,12035,20803,3844,6530,115.9279,58595
930,2020-03-21,1,0,2020-05-20,16,1,56007,6,15689,3421,6751,913,680,1.8739388557,14800
931,2020-03-21,2,0,2020-05-20,25,0,54051,9,32006,9258,6797,6430,4701,99.960274273,30531
932,2020-03-21,1,0,2020-05-20,30,0,54079,0,56644,13622,12716,12945,8453,163.30210871,56450
933,2020-03-21,1,0,2020-05-20,28,1,45053,4,27465,6289,4910,6685,3431,45.901637101,30073
934,2020-03-21,1,0,2020-05-20,80,0,45069,0,27505,6373,5150,4274,2677,54.426815956,26118
935,2020-03-21,1,0,2020-05-20,33,1,45071,7,37914,9371,10296,5379,4794,61.011636582,38440
936,2020-03-21,1,0,2020-05-20,25,1,47017,6,28137,7284,5458,5052,2469,46.459712983,27767
937,2020-03-21,1,0,2020-05-20,20,0,47029,5,35262,9766,7846,5767,1826,82.552409907,36004
938,2020-03-21,2,0,2020-05-20,72,1,45047,30,69981,16269,22018,5679,6862,155.72329979,70811
939,2020-03-21,1,0,2020-05-20,50,0,42093,42,18302,5047,4509,3756,10919,139.9697778,18230
940,2020-03-21,1,0,2020-05-20,135,2,45033,6,31073,6605,7114,3528,2598,75.244323087,30479
941,2020-03-21,1,0,2020-05-20,45,2,45037,0,26620,6610,3964,5953,2979,54.43875086,27260
942,2020-03-21,1,0,2020-05-20,95,2,47047,0,39336,10782,5103,11733,3044,58.363280283,41133
943,2020-03-21,1,0,2020-05-20,139,7,48117,0,18947,3234,7077,1215,1438,12.390252256,18546
944,2020-03-21,1,0,2020-05-20,123,12,48329,48,159883,24676,65484,10222,23449,196.40196428,176832
945,2020-03-21,1,0,2020-05-20,3,1,48359,0,2083,388,490,278,480,1.4075090488,2112
946,2020-03-21,2,0,2020-05-20,2196,24,48375,99,121230,19850,39867,12993,37036,129.25618245,117415
947,2020-03-21,1,0,2020-05-20,28,1,48069,0,7891,1688,2353,865,418,8.4186334778,7530
948,2020-03-21,3,0,2020-05-20,51,2,47123,0,45698,12263,9623,6154,4286,73.209525718,46545
949,2020-03-21,5,0,2020-05-20,286,5,47141,38,75565,16721,25709,4191,10153,200.05917162,80245
950,2020-03-21,1,0,2020-05-20,9,0,47145,6,52926,15778,10433,9813,5344,147.97193587,53382
951,2020-03-21,2,0,2020-05-20,11,0,47151,0,21949,4657,5544,2051,694,41.457777877,22068
952,2020-03-21,1,0,2020-05-20,152,2,48021,0,80306,16787,14211,17580,3973,99.890257551,88723
953,2020-03-21,1,0,2020-05-20,222,18,28085,5,34542,7781,8491,4350,2945,58.260962685,34153
954,2020-03-21,2,0,2020-05-20,228,5,12083,110,343778,119425,93101,19604,11785,230.15315849,365579
955,2020-03-21,1,0,2020-05-20,135,3,12107,10,72435,21116,16392,7464,3520,102.382701,74521
956,2020-03-21,1,0,2020-05-20,336,28,12111,69,298763,87591,73223,36216,12783,574.29667346,328297
957,2020-03-21,2,0,2020-05-20,296,14,13009,12,45527,9287,11805,3975,4649,173.52206295,44890
958,2020-03-21,1,0,2020-05-20,86,3,12005,77,180117,40210,74077,4691,6347,230.30172695,174705
959,2020-03-21,1,0,2020-05-20,107,8,12055,38,100177,41387,26971,3697,2669,104.3793425,106221
960,2020-03-21,1,0,2020-05-20,88,1,13187,0,31567,7478,6910,7215,2511,118.7874112,33610
961,2020-03-21,1,0,2020-05-20,108,10,1093,4,30058,8196,7622,3706,2984,40.020627603,29709
962,2020-03-21,3,0,2020-05-20,1080,22,4001,0,71602,14107,14377,3724,2318,6.4197724403,71887
963,2020-03-21,1,0,2020-05-20,46,1,4003,12,126516,35231,45069,2399,3089,20.278115144,125922
964,2020-03-21,2,0,2020-05-20,28,1,6115,24,74644,12327,12513,13600,11305,124.47153319,78668
965,2020-03-21,2,0,2020-05-20,69,18,8015,2,18818,6312,7322,650,860,20.086669116,20356
966,2020-03-21,3,0,2020-05-20,48,2,8039,0,24553,5592,4171,8053,1306,14.441579212,26729
967,2020-03-21,1,0,2020-05-20,136,11,8085,8,40908,12041,13623,2797,1705,19.080333806,42758
968,2020-03-21,2,0,2020-05-20,6,0,6093,4,43530,14018,14730,935,1579,6.9343223736,43539
969,2020-03-21,1,0,2020-05-20,30,0,6007,43,225207,53616,79201,7346,7843,133.93669839,219186
970,2020-03-21,2,0,2020-05-20,67,0,6017,28,185015,49939,43057,34018,12950,112.91594941,192843
971,2020-03-21,1,0,2020-05-20,3,0,8053,0,820,329,392,50,19,0.7339575399,820
972,2020-03-21,1,0,2020-05-20,12,0,25019,0,10912,2283,5796,234,502,246.91891744,11399
973,2020-03-21,1,0,2020-05-20,364,9,24043,48,149546,33148,44286,21743,24467,329.96899188,151049
974,2020-03-21,1,0,2020-05-20,191,5,26005,0,114145,24717,22783,27570,18353,143.08457611,118081
975,2020-03-21,1,0,2020-05-20,57,1,26015,0,59607,14931,10646,15501,3070,111.28294415,61550
976,2020-03-21,2,0,2020-05-20,552,34,26021,20,154948,39067,54884,12630,12434,270.17675623,153401
977,2020-03-21,1,0,2020-05-20,320,19,26025,32,134327,31227,44776,10799,17083,189.95680754,134159
978,2020-03-21,1,0,2020-05-20,17,2,26035,0,30597,9532,5912,4403,2201,54.840333774,30950
979,2020-03-21,1,0,2020-05-20,281,29,22101,15,52578,11173,17129,3687,8037,88.821794421,49348
980,2020-03-21,1,0,2020-05-20,64,1,24039,0,25801,5570,4136,3759,2682,80.112913384,25616
981,2020-03-21,1,0,2020-05-20,210,0,24011,0,32785,6877,5756,9271,2963,104.57619239,33406
982,2020-03-21,1,0,2020-05-20,28,0,23023,0,35149,9471,8134,9229,8274,141.18140766,35856
983,2020-03-21,1,0,2020-05-20,16,0,27157,0,21490,5929,5768,5317,1948,41.355721651,21627
984,2020-03-21,1,0,2020-05-20,259,10,28007,0,18731,4680,4051,2509,877,24.727984045,18174
985,2020-03-21,1,0,2020-05-20,86,3,28025,6,19990,4730,4139,3340,1947,47.104613236,19316
986,2020-03-21,2,0,2020-05-20,116,0,27147,0,36612,8393,14113,4004,5946,85.300632675,36649
987,2020-03-21,1,0,2020-05-20,63,2,28043,5,21379,4746,6311,1648,3005,49.175348365,20758
988,2020-03-21,3,0,2020-05-20,81,7,28057,0,23439,5355,3953,5212,2198,43.900550469,23390
989,2020-03-21,1,0,2020-05-20,276,3,17037,16,104473,16887,30170,19672,11100,166.15067683,104897
990,2020-03-21,1,0,2020-05-20,367,7,28079,0,22936,4515,3793,4384,2023,39.090929753,22786
991,2020-03-21,1,0,2020-05-20,19,1,28039,6,23545,4774,3809,4256,1018,51.18070712,24500
992,2020-03-21,1,0,2020-05-20,110,13,27137,179,200294,50288,84613,9555,17360,31.864876138,199070
993,2020-03-21,1,0,2020-05-20,957,100,26145,133,193803,47390,63597,15486,27153,237.96434236,190539
994,2020-03-21,1,0,2020-05-20,174,22,26157,0,53569,14012,11306,11372,3353,64.924742237,52245
995,2020-03-21,1,0,2020-05-20,11,2,26165,6,32915,8300,9802,3442,5233,59.531806221,33631
996,2020-03-21,1,0,2020-05-20,40,0,27039,0,20485,4015,4195,6541,2287,47.655467449,20934
997,2020-03-21,1,0,2020-05-20,36,0,27063,0,10104,2709,3941,1498,1663,14.0062449,9846
998,2020-03-21,1,0,2020-05-20,134,1,18103,4,36035,7957,7242,7210,2697,95.002636908,35516
999,2020-03-21,1,0,2020-05-20,52,1,18175,0,27807,6355,5394,6225,1005,54.577519984,28036
1000,2020-03-21,1,0,2020-05-20,25,0,19065,0,20139,5519,7076,2728,1858,26.887237429,19650
1001,2020-03-21,1,0,2020-05-20,49,1,19087,0,19865,4736,6405,2495,2417,45.946536575,19954
1002,2020-03-21,1,0,2020-05-20,306,27,18059,24,72776,15514,13121,21747,8607,255.48719537,78168
1003,2020-03-21,1,1,2020-05-20,297,24,18035,36,115938,25540,41029,9472,11563,291.08588966,114135
1004,2020-03-21,1,0,2020-05-20,782,27,18039,35,202924,38669,77049,12355,36707,445.49761916,206341
1005,2020-03-21,3,0,2020-05-20,902,73,19113,44,220008,45693,101384,11205,22435,316.15240015,226706
1006,2020-03-21,1,0,2020-05-20,176,20,18061,4,39450,9441,8041,9931,3232,83.619607076,40515
1007,2020-03-21,1,0,2020-05-20,16,0,21215,0,18012,3154,1284,7237,614,103.63457527,19351
1008,2020-03-21,1,0,2020-05-20,96,9,22009,2,41095,9096,10040,4634,1178,48.247980919,40144
1009,2020-03-21,1,0,2020-05-20,52,4,22011,6,36598,7788,7697,6566,2275,32.398662514,37497
1010,2020-03-21,1,0,2020-05-20,84,20,22013,0,13806,3706,2459,2596,2166,16.321107385,13241
1011,2020-03-21,1,0,2020-05-20,58,10,22027,4,16296,3960,3430,2151,957,20.758316811,15670
1012,2020-03-21,2,0,2020-05-20,67,1,22039,24,33750,6942,6273,4362,1894,50.416623482,33395
1013,2020-03-21,2,0,2020-05-20,980,34,22073,88,156433,30466,57604,5988,11688,251.1116736,153279
1014,2020-03-21,1,0,2020-05-20,83,1,19169,14,95888,14980,40123,9021,11644,169.62374182,97117
1015,2020-03-21,1,0,2020-05-20,45,1,21151,12,88376,16155,27748,10968,8646,212.61316277,92987
1016,2020-03-21,1,1,2020-05-20,15,1,21005,0,22017,4689,3756,6786,1205,112.51640885,22747
1017,2020-03-22,1,0,2020-05-21,643,13,37155,25,134187,26448,33697,13140,8986,137.89527245,130625
1018,2020-03-22,1,0,2020-05-21,59,0,37165,8,35445,8246,7468,3542,4775,109.114949,34823
1019,2020-03-22,1,0,2020-05-21,160,3,37127,21,94125,22363,26786,12940,15268,174.4825438,94298
1020,2020-03-22,9,0,2020-05-21,373,17,37179,14,222095,36152,48569,49491,17988,379.08988838,239859
1021,2020-03-22,1,0,2020-05-21,26,2,39019,0,27825,7474,5284,7049,2439,68.204307406,26914
1022,2020-03-22,1,0,2020-05-21,43,0,39027,6,41869,9347,11412,6594,6917,102.69035818,41968
1023,2020-03-22,1,0,2020-05-21,344,3,37105,8,59805,12481,17456,7425,9501,242.21173834,61779
1024,2020-03-22,4,0,2020-05-21,20,1,37039,0,27463,9952,7317,1963,2196,62.808841651,28612
1025,2020-03-22,1,0,2020-05-21,302,41,37089,27,112156,35451,29827,15285,9967,314.8389384,117417
1026,2020-03-22,1,0,2020-05-21,222,6,37077,6,58503,13167,10372,13337,10482,113.6165962,60443
1027,2020-03-22,1,0,2020-05-21,57,2,37059,0,41766,11078,7289,10662,3418,162.48352625,42846
1028,2020-03-22,2,0,2020-05-21,524,14,37051,48,332766,52166,128640,13315,42049,514.14058616,335509
1029,2020-03-22,1,0,2020-05-21,32,6,40101,24,69471,15273,21563,5002,8403,83.882314103,67997
1030,2020-03-22,1,0,2020-05-21,7,0,40103,0,11421,2862,3207,1841,1738,15.207974671,11131
1031,2020-03-22,1,0,2020-05-21,195,2,36089,20,110817,24432,39158,4539,2759,40.208969052,107740
1032,2020-03-22,1,0,2020-05-21,47,1,39063,34,75508,16816,30030,6694,15814,142.63018728,75783
1033,2020-03-22,1,0,2020-05-21,7,1,39053,14,30203,7248,9063,2701,2851,64.085817031,29898
1034,2020-03-22,1,0,2020-05-21,86,5,39057,20,164825,36821,44588,32446,36993,408.43064059,168937
1035,2020-03-22,1,0,2020-05-21,259,43,39173,10,129504,25640,34924,28589,31173,211.95638054,130817
1036,2020-03-22,1,0,2020-05-21,303,55,39133,16,162080,34412,38280,40353,22553,333.32935278,162466
1037,2020-03-22,1,0,2020-05-21,813,7,31047,0,23925,4804,10477,1646,1427,23.290165082,23595
1038,2020-03-22,1,0,2020-05-21,58,1,28137,0,28333,5924,5039,5979,1765,69.96925998,28321
1039,2020-03-22,2,0,2020-05-21,71,3,28133,0,26915,4684,5591,2612,2253,35.986645721,25110
1040,2020-03-22,1,0,2020-05-21,26,2,28115,0,31075,6065,6970,6297,3631,64.637114568,32174
1041,2020-03-22,2,0,2020-05-21,114,8,28105,6,49392,7290,15510,3696,4669,108.21201709,49587
1042,2020-03-22,1,0,2020-05-21,76,1,28097,0,10309,2723,1712,1849,1221,24.018344857,9775
1043,2020-03-22,1,0,2020-05-21,25,1,28155,0,9868,2204,1557,1883,670,23.006334151,9689
1044,2020-03-22,1,0,2020-05-21,36,0,36023,12,48334,10162,16662,6832,5513,95.396124759,47581
1045,2020-03-22,1,0,2020-05-21,294,3,36053,6,71760,16941,16374,16065,7688,108.33200053,70941
1046,2020-03-22,1,0,2020-05-21,16,1,33019,0,43073,11885,11315,9740,3330,80.265104847,43146
1047,2020-03-22,1,0,2020-05-21,1451,99,35045,10,128221,23922,48217,2763,3477,22.467540524,123958
1048,2020-03-22,1,0,2020-05-21,484,24,34033,19,63776,15640,13589,15131,10580,187.98501269,62385
1049,2020-03-22,2,0,2020-05-21,526,5,51047,6,49795,10197,10279,11300,6061,138.73110888,52605
1050,2020-03-22,1,0,2020-05-21,83,6,51065,0,26109,6641,2835,9024,1627,94.978596256,27270
1051,2020-03-22,2,0,2020-05-21,10,0,51105,0,24428,6175,4311,3208,857,53.799294298,23423
1052,2020-03-22,1,0,2020-05-21,64,0,51109,0,34813,9238,5494,10321,4093,75.768093728,37591
1053,2020-03-22,2,0,2020-05-21,434,6,51165,0,78653,18979,20171,17250,14180,96.433336892,81948
1054,2020-03-22,1,0,2020-05-21,41,1,51019,6,77319,21440,12517,22616,6910,103.93210864,78997
1055,2020-03-22,1,0,2020-05-21,25,0,51009,0,31819,8552,5656,8766,3821,66.682629736,31605
1056,2020-03-22,1,0,2020-05-21,19,0,53075,6,47794,6710,18639,2195,4996,23.204230903,50104
1057,2020-03-22,1,0,2020-05-21,342,29,42037,22,66615,16359,19834,9984,8031,134.50285088,64964
1058,2020-03-22,1,0,2020-05-21,211,0,46013,10,38637,8651,19825,783,1856,22.67268587,38839
1059,2020-03-22,1,0,2020-05-21,63,8,45029,8,37581,9996,9334,5177,2559,35.662753112,37677
1060,2020-03-22,1,0,2020-05-21,97,4,42085,45,113623,31083,37895,11042,13146,162.70848002,109424
1061,2020-03-22,1,0,2020-05-21,93,4,42051,15,133160,36302,32121,20327,7665,163.56471524,129274
1062,2020-03-22,1,0,2020-05-21,1034,52,42043,142,273329,61034,100019,30137,80387,530.20538373,278299
1063,2020-03-22,1,0,2020-05-21,548,25,42107,16,144287,38502,41664,20354,10014,181.548044,141359
1064,2020-03-22,1,0,2020-05-21,12,0,47023,0,17097,3805,3550,3576,1297,60.534846847,17297
1065,2020-03-22,1,0,2020-05-21,7,0,47083,0,8188,2113,1287,1606,534,40.944879201,8201
1066,2020-03-22,1,0,2020-05-21,110,0,47105,5,51024,16724,8881,10535,6603,235.82484295,54068
1067,2020-03-22,1,0,2020-05-21,59,1,47053,3,49222,11692,10653,9333,4262,81.51538059,49133
1068,2020-03-22,1,0,2020-05-21,44,1,47051,10,41397,10550,10287,6332,4135,76.119714867,42208
1069,2020-03-22,1,0,2020-05-21,35,1,47115,0,28355,7204,5870,5843,2569,58.016552538,28907
1070,2020-03-22,1,0,2020-05-21,124,12,47107,4,52569,13164,13924,6441,5690,125.06836258,53794
1071,2020-03-22,1,0,2020-05-21,13,0,47135,0,7882,2130,1762,908,540,19.471410669,8076
1072,2020-03-22,1,1,2020-05-21,276,9,13013,6,75099,12454,9852,21578,7811,516.90185253,83240
1073,2020-03-22,2,0,2020-05-21,205,18,13035,0,23556,4813,3615,4838,3128,135.75048129,24936
1074,2020-03-22,1,0,2020-05-21,218,13,13069,10,43048,7860,13033,2074,3245,73.065025763,43273
1075,2020-03-22,1,0,2020-05-21,20,2,13055,0,24880,5705,5237,3612,1781,79.11550459,24789
1076,2020-03-22,1,0,2020-05-21,46,1,13065,0,6788,1466,1828,442,474,8.1202878844,6618
1077,2020-03-22,1,0,2020-05-21,94,7,12027,8,35675,9739,9247,2882,3025,59.684954353,38001
1078,2020-03-22,2,0,2020-05-21,119,2,12023,27,68484,17039,18465,6295,6677,89.882616434,71686
1079,2020-03-22,1,0,2020-05-21,50,2,12007,0,26775,6394,3762,5455,2557,95.933656468,28201
1080,2020-03-22,1,0,2020-05-21,172,4,12035,18,105015,38651,21840,14425,3553,237.20947675,115081
1081,2020-03-22,1,0,2020-05-21,2,0,16085,0,10104,3660,3807,451,714,3.1082233059,11392
1082,2020-03-22,1,0,2020-05-21,23,0,17085,0,22046,7704,6179,4617,2327,35.337261018,21235
1083,2020-03-22,1,0,2020-05-21,11,0,13289,0,8323,2395,408,2118,1251,22.602039493,8120
1084,2020-03-22,2,0,2020-05-21,496,7,17019,51,207946,35016,93465,6611,16006,210.50729637,209689
1085,2020-03-22,1,0,2020-05-21,13,0,13267,0,25402,4769,3741,3239,2119,52.588936502,25286
1086,2020-03-22,1,0,2020-05-21,29,2,17105,5,36812,9046,10996,4597,4363,34.157766537,35648
1087,2020-03-22,1,0,2020-05-21,23,5,26055,20,91222,23009,38667,4533,12924,200.47545154,93088
1088,2020-03-22,1,0,2020-05-21,17,1,26051,0,25324,8522,4368,4217,1117,50.716810984,25449
1089,2020-03-22,1,0,2020-05-21,21,2,26047,58,32978,9255,13396,2115,5319,71.472800946,33415
1090,2020-03-22,1,0,2020-05-21,357,13,24037,12,110979,18983,41536,13387,9738,316.45080426,113510
1091,2020-03-22,1,0,2020-05-21,331,20,24015,5,102416,21069,22831,25141,10945,297.01220814,102855
1092,2020-03-22,1,0,2020-05-21,122,12,28017,0,17305,3982,3899,2584,2250,34.084547719,17103
1093,2020-03-22,1,0,2020-05-21,21,0,26143,0,23934,9877,5391,1937,1851,46.199560286,24019
1094,2020-03-22,1,0,2020-05-21,38,1,27079,0,27810,6343,5634,8605,3102,64.383627747,28887
1095,2020-03-22,1,0,2020-05-21,21,1,18159,0,15290,3910,3673,3472,2095,58.140600531,15148
1096,2020-03-22,1,1,2020-05-21,106,3,18143,4,23722,5247,4910,4876,2174,125.38268259,23873
1097,2020-03-22,1,0,2020-05-21,110,6,18137,0,28372,6402,6310,6548,4877,63.446502807,28324
1098,2020-03-22,1,0,2020-05-21,132,6,18133,6,37543,8058,9616,5733,4101,78.195799548,37576
1099,2020-03-22,1,0,2020-05-21,259,24,18109,10,69533,15510,12192,19878,5185,174.54683103,70489
1100,2020-03-22,1,0,2020-05-21,89,8,19157,5,18428,4687,7713,1783,3152,31.634899565,18504
1101,2020-03-22,1,0,2020-05-21,7,0,19109,0,15166,4508,6324,1376,1533,15.228258331,14813
1102,2020-03-22,2,0,2020-05-21,19,1,19033,18,43134,12003,19623,2592,5069,74.696474422,42450
1103,2020-03-22,1,0,2020-05-21,323,9,19163,46,171493,36851,60687,21186,25099,377.53372127,172943
1104,2020-03-22,1,0,2020-05-21,652,25,17161,58,146205,35994,49310,18032,29909,331.91723838,141879
1105,2020-03-22,1,0,2020-05-21,167,2,17177,8,45839,13432,16074,5415,4012,78.862673903,44498
1106,2020-03-22,1,0,2020-05-21,181,0,19167,0,34692,6858,16693,1905,4260,45.389191751,34855
1107,2020-03-22,1,0,2020-05-21,156,10,18105,38,144436,23773,60472,7446,15915,376.23008348,148431
1108,2020-03-22,3,0,2020-05-21,378,23,19171,0,17236,4455,4547,3595,1217,23.375501733,16854
1109,2020-03-22,1,0,2020-05-21,269,15,22001,4,62607,12138,12222,11832,3421,94.700707541,62045
1110,2020-03-22,1,0,2020-05-21,60,3,21185,8,64633,11255,9072,19728,7057,356.7531293,66799
1111,2020-03-22,1,0,2020-05-21,50,0,21113,0,51667,10163,10054,12412,8142,314.32036792,54115
1112,2020-03-22,1,0,2020-05-21,3,0,20123,4,6230,1776,2827,236,1043,8.5196180086,5979
1113,2020-03-22,1,0,2020-05-21,36,0,20085,0,13322,3473,3003,3439,1313,20.071031386,13171
