,date_0days,cases_0days,deaths_0days,date_60days,cases_60days,deaths_60days,fips,icu_beds,kaiser_total_population,kaiser_60plus_population
2383,2020-04-05,1,0,2020-05-30,28,0,13079,0,12385,2798
2384,2020-04-05,1,0,2020-05-30,2,0,17059,0,5226,1526
2385,2020-04-05,3,0,2020-05-30,441,17,17007,0,53638,10544
2386,2020-04-05,1,0,2020-05-30,1,0,17013,0,4897,1471
2387,2020-04-05,1,0,2020-05-30,20,1,5107,6,19518,4632
2388,2020-04-05,1,0,2020-05-30,137,1,5149,0,21601,4891
2389,2020-04-05,1,0,2020-05-30,30,0,28131,0,17981,3849
2390,2020-04-05,2,0,2020-05-30,87,18,18027,5,32777,6611
2391,2020-04-05,1,0,2020-05-30,2,0,27055,0,18709,5202
2392,2020-04-05,1,0,2020-05-30,12,0,27117,0,9229,2504
2393,2020-04-05,1,0,2020-05-30,35,0,19079,0,15201,4022
2394,2020-04-05,1,0,2020-05-30,54,0,19039,0,9267,2256
2395,2020-04-05,3,0,2020-05-30,23,0,21149,0,9361,2342
2396,2020-04-05,1,0,2020-05-30,17,0,21171,0,10645,2575
2397,2020-04-05,1,0,2020-05-30,6,0,21131,0,10648,2421
2398,2020-04-05,1,0,2020-05-30,14,0,21089,0,36012,9521
2399,2020-04-05,1,0,2020-05-30,5,0,21115,6,23064,5441
2400,2020-04-05,1,0,2020-05-30,5,0,21133,6,23011,5498
2401,2020-04-05,1,0,2020-05-30,29,2,21195,76,61586,14290
2402,2020-04-05,1,0,2020-05-30,4,0,20157,0,4705,1745
2403,2020-04-05,2,0,2020-05-30,17,0,20061,6,35796,3964
2404,2020-04-05,1,0,2020-05-30,11,0,21043,0,27385,6600
2405,2020-04-05,1,0,2020-05-30,31,0,20197,0,6918,1733
2406,2020-04-05,3,0,2020-05-30,97,19,21001,0,19304,4558
2407,2020-04-06,1,0,2020-05-30,15,0,39145,16,76871,17977
2408,2020-04-06,1,0,2020-05-30,5,0,39115,0,14773,4162
2409,2020-04-06,1,0,2020-05-30,14,0,39125,0,18951,4622
2410,2020-04-06,1,0,2020-05-30,91,14,39137,0,34037,7762
2411,2020-04-06,1,0,2020-05-30,3,0,40067,0,6270,1681
2412,2020-04-06,2,0,2020-05-30,7,0,41015,0,22377,9463
2413,2020-04-06,1,0,2020-05-30,9,0,31033,4,10012,2396
2414,2020-04-06,1,0,2020-05-30,4,0,29227,0,2053,630
2415,2020-04-06,1,1,2020-05-30,36,4,31041,0,10836,3058
2416,2020-04-06,1,0,2020-05-30,20,0,31167,0,6020,1401
2417,2020-04-06,1,0,2020-05-30,26,1,29075,0,6688,1683
2418,2020-04-06,1,0,2020-05-30,4,0,29161,18,44873,9354
2419,2020-04-06,1,0,2020-05-30,3,0,29123,0,12226,3126
2420,2020-04-06,1,0,2020-05-30,5,0,51071,0,16867,4744
2421,2020-04-06,1,0,2020-05-30,8,0,51167,5,27725,7582
2422,2020-04-06,1,0,2020-05-30,9,0,48505,0,14415,2414
2423,2020-04-06,1,0,2020-05-30,31,0,51011,0,15462,4077
2424,2020-04-06,1,0,2020-05-30,34,1,55061,0,20378,5256
2425,2020-04-06,1,0,2020-05-30,8,0,55137,0,24170,7579
2426,2020-04-06,1,0,2020-05-30,8,0,54091,0,16977,4555
2427,2020-04-06,1,0,2020-05-30,8,1,54041,6,16371,4386
2428,2020-04-06,1,0,2020-05-30,66,0,48371,0,15804,2754
2429,2020-04-06,1,0,2020-05-30,38,1,13161,4,14999,3219
2430,2020-04-06,1,0,2020-05-30,110,0,13101,0,4011,681
2431,2020-04-06,3,0,2020-05-30,47,2,13003,0,8313,1451
2432,2020-04-06,3,0,2020-05-30,56,2,13025,0,18411,3792
2433,2020-04-06,1,0,2020-05-30,101,16,17081,22,38358,9508
2434,2020-04-06,1,0,2020-05-30,2,0,17185,4,11568,3004
2435,2020-04-06,1,0,2020-05-30,9,0,13283,0,6752,1666
2436,2020-04-06,1,0,2020-05-30,4,0,5021,0,15190,4125
2437,2020-04-06,1,0,2020-05-30,4,0,5047,0,17803,4640
2438,2020-04-06,1,0,2020-05-30,16,0,5065,0,13521,4226
2439,2020-04-06,1,0,2020-05-30,6,0,5083,0,21802,5494
2440,2020-04-06,1,0,2020-05-30,3,0,2195,0,3275,778
2441,2020-04-06,1,0,2020-05-30,230,0,12047,0,14238,3247
2442,2020-04-06,2,0,2020-05-30,23,0,6033,8,64095,19092
2443,2020-04-06,1,0,2020-05-30,61,0,22123,0,11274,2783
2444,2020-04-06,1,0,2020-05-30,12,1,28041,0,13801,2497
2445,2020-04-06,1,0,2020-05-30,11,0,26141,0,12854,5142
2446,2020-04-06,1,0,2020-05-30,4,0,27127,0,15430,4318
2447,2020-04-06,1,0,2020-05-30,39,0,27101,0,8394,2671
2448,2020-04-06,1,0,2020-05-30,13,0,19069,0,10326,2904
2449,2020-04-06,1,0,2020-05-30,10,0,19037,0,12140,3281
2450,2020-04-06,1,0,2020-05-30,11,0,19189,0,10545,3095
2451,2020-04-06,1,0,2020-05-30,32,0,19125,3,33127,7804
2452,2020-04-06,1,0,2020-05-30,46,0,18131,0,12761,3245
2453,2020-04-06,1,0,2020-05-30,5,0,20129,0,2931,666
2454,2020-04-07,1,0,2020-05-30,6,0,39105,0,23234,5978
2455,2020-04-07,1,0,2020-05-30,24,0,40007,0,5445,1333
2456,2020-04-07,1,0,2020-05-30,163,2,37153,0,45447,10922
2457,2020-04-07,1,0,2020-05-30,1,0,38011,0,3226,933
2458,2020-04-07,2,0,2020-05-30,6,0,42047,0,30781,8608
2459,2020-04-07,1,0,2020-05-30,9,0,42065,5,44258,11961
2460,2020-04-07,1,0,2020-05-30,8,0,40095,0,16226,4545
2461,2020-04-07,1,0,2020-05-30,2,0,40043,0,4904,1226
2462,2020-04-07,1,0,2020-05-30,3,0,29059,0,16441,4324
2463,2020-04-07,1,0,2020-05-30,3,0,29089,0,10144,2395
2464,2020-04-07,1,0,2020-05-30,2,0,29167,8,31347,7355
2465,2020-04-07,1,0,2020-05-30,4,0,29199,0,4883,1143
2466,2020-04-07,1,0,2020-05-30,2,0,29149,0,10779,3347
2467,2020-04-07,2,0,2020-05-30,13,0,51111,0,12369,3504
2468,2020-04-07,1,0,2020-05-30,13,0,51157,0,7359,2467
2469,2020-04-07,1,0,2020-05-30,7,0,50013,0,6950,1982
2470,2020-04-07,2,0,2020-05-30,5,0,51045,0,5131,1476
2471,2020-04-07,1,0,2020-05-30,77,0,51053,0,28033,6361
2472,2020-04-07,1,0,2020-05-30,18,0,51027,12,22611,6055
2473,2020-04-07,1,0,2020-05-30,27,0,55065,0,16755,4075
2474,2020-04-07,1,0,2020-05-30,5,0,54009,0,23067,6816
2475,2020-04-07,2,0,2020-05-30,8,1,54067,0,25496,7413
2476,2020-04-07,1,0,2020-05-30,3,0,54095,0,8949,2551
2477,2020-04-07,1,0,2020-05-30,3,0,54109,0,22130,6172
2478,2020-04-07,1,0,2020-05-30,46,4,54019,3,44602,12150
2479,2020-04-07,2,0,2020-05-30,6,0,54047,7,19707,5272
2480,2020-04-07,1,0,2020-05-30,1,0,48335,0,8774,1647
2481,2020-04-07,1,0,2020-05-30,1,0,48275,0,3753,948
2482,2020-04-07,1,0,2020-05-30,4,1,48107,0,5895,1379
2483,2020-04-07,1,0,2020-05-30,25,0,48111,0,7207,1139
2484,2020-04-07,1,0,2020-05-30,9,1,48059,0,13660,3649
2485,2020-04-07,1,0,2020-05-30,8,1,48193,0,8220,2691
2486,2020-04-07,1,0,2020-05-30,19,2,48195,0,5532,1099
2487,2020-04-07,1,0,2020-05-30,194,23,13141,0,8667,2435
2488,2020-04-07,1,0,2020-05-30,20,0,12123,6,22350,5833
2489,2020-04-07,2,0,2020-05-30,4,0,17101,0,16457,3784
2490,2020-04-07,1,0,2020-05-30,3,0,17159,8,15953,4167
2491,2020-04-07,2,0,2020-05-30,16,1,17173,0,21906,6197
2492,2020-04-07,2,0,2020-05-30,5,0,16077,0,7667,1593
2493,2020-04-07,1,0,2020-05-30,126,15,17029,9,52540,11175
2495,2020-04-07,1,0,2020-05-30,13,0,12041,0,17191,4554
2496,2020-04-07,1,0,2020-05-30,32,0,26105,6,28800,8675
2497,2020-04-07,1,0,2020-05-30,18,0,27151,0,9448,2663
2498,2020-04-07,1,0,2020-05-30,3,0,27135,0,15537,3493
2499,2020-04-07,1,0,2020-05-30,13,0,19073,4,9046,2584
2500,2020-04-07,1,0,2020-05-30,743,0,19021,5,20369,4287
2501,2020-04-07,1,0,2020-05-30,15,0,19055,0,17326,4418
2502,2020-04-07,1,0,2020-05-30,1,0,20007,0,4905,1307
2503,2020-04-07,1,0,2020-05-30,1,0,21087,0,11044,3113
2504,2020-04-07,1,0,2020-05-30,26,0,21099,0,18531,4124
2505,2020-04-07,1,0,2020-05-30,5,0,22023,0,6806,1649
2506,2020-04-07,2,0,2020-05-30,17,0,21219,0,12377,2555
2507,2020-04-07,1,0,2020-05-30,7,0,20163,0,5148,1392
2508,2020-04-07,1,0,2020-05-30,13,0,20171,0,4981,1338
2509,2020-04-07,1,0,2020-05-30,883,2,20175,8,22948,3309
2510,2020-04-08,2,0,2020-05-30,14,0,39079,4,32624,7195
2511,2020-04-08,1,0,2020-05-30,15,0,39069,5,27463,6575
2512,2020-04-08,1,0,2020-05-30,23,0,38093,6,21058,5310
2513,2020-04-08,2,0,2020-05-30,3,0,30083,0,11405,2372
2514,2020-04-08,1,0,2020-05-30,11,1,29221,0,24968,5493
2515,2020-04-08,3,0,2020-05-30,3,0,50009,0,6203,2017
2516,2020-04-08,1,0,2020-05-30,9,0,54005,0,23236,5945
2517,2020-04-08,1,0,2020-05-30,2,0,54007,0,14345,4105
2518,2020-04-08,2,0,2020-05-30,28,1,54027,0,23412,6811
2519,2020-04-08,1,0,2020-05-30,5,0,47039,0,11681,3532
2520,2020-04-08,1,0,2020-05-30,25,0,46102,0,14291,1355
2521,2020-04-08,1,0,2020-05-30,401,0,48253,0,19969,3893
2522,2020-04-08,1,0,2020-05-30,1,0,48119,0,5172,1497
2523,2020-04-08,1,0,2020-05-30,9,0,48025,8,32729,5168
2524,2020-04-08,1,0,2020-05-30,1,0,48125,0,2224,661
2525,2020-04-08,1,0,2020-05-30,11,0,48153,0,5953,1439
2526,2020-04-08,1,0,2020-05-30,37,0,48163,0,19110,3334
2527,2020-04-08,1,0,2020-05-30,17,0,17067,0,18264,5387
2528,2020-04-08,1,0,2020-05-30,3,0,17175,0,5551,1581
2529,2020-04-08,1,0,2020-05-30,22,0,5087,0,15907,3897
2530,2020-04-08,1,0,2020-05-30,8,0,12067,0,8684,1667
2531,2020-04-08,1,0,2020-05-30,4,0,26153,0,8114,2847
2532,2020-04-08,1,0,2020-05-30,89,0,27115,0,29057,7541
2533,2020-04-08,1,0,2020-05-30,3,0,19195,0,7502,1990
2534,2020-04-08,3,0,2020-05-30,61,13,21109,0,13369,3018
2535,2020-04-08,1,0,2020-05-30,13,0,21235,10,36027,8053
2536,2020-04-08,1,0,2020-05-30,12,0,21007,0,8152,2211
2537,2020-04-09,1,0,2020-05-30,6,0,39121,0,14498,4882
2538,2020-04-09,1,0,2020-05-30,22,0,38077,0,16333,3866
2539,2020-04-09,1,0,2020-05-30,9,0,31021,0,6546,2059
2540,2020-04-09,1,0,2020-05-30,1,0,30095,0,9342,2685
2541,2020-04-09,1,0,2020-05-30,3,0,32033,0,9858,2291
2542,2020-04-09,1,0,2020-05-30,11,0,31143,0,5244,1551
2543,2020-04-09,2,0,2020-05-30,2,0,29185,0,9396,3278
2544,2020-04-09,1,0,2020-05-30,9,0,29217,6,20665,5056
2545,2020-04-09,3,0,2020-05-30,26,3,37103,0,9776,2653
2546,2020-04-09,1,0,2020-05-30,5,0,35007,4,12522,4281
2547,2020-04-09,2,0,2020-05-30,15,0,51119,0,10710,4271
2548,2020-04-09,1,0,2020-05-30,6,0,51063,0,15594,4593
2549,2020-04-09,1,0,2020-05-30,8,0,55113,0,16384,5431
2550,2020-04-09,6,0,2020-05-30,98,9,54099,0,41063,10695
2551,2020-04-09,1,0,2020-05-30,4,0,46031,0,4177,665
2552,2020-04-09,1,0,2020-05-30,34,1,46073,0,2034,670
2553,2020-04-09,1,0,2020-05-30,6,0,48019,0,21316,7519
2554,2020-04-09,1,0,2020-05-30,3,0,48307,0,8145,2448
2555,2020-04-09,1,0,2020-05-30,8,0,48313,0,13979,2846
2556,2020-04-09,1,0,2020-05-30,14,0,48403,0,10429,3930
2557,2020-04-09,1,0,2020-05-30,24,0,48415,0,17346,3440
2558,2020-04-09,1,0,2020-05-30,4,0,48237,0,8839,1896
2559,2020-04-09,4,0,2020-05-30,56,0,17153,0,5691,1566
2560,2020-04-09,1,0,2020-05-30,13,0,17169,0,7181,2052
2561,2020-04-09,2,0,2020-05-30,37,0,1105,0,9680,2278
2562,2020-04-09,1,0,2020-05-30,13,0,8099,0,12084,2840
2563,2020-04-09,1,0,2020-05-30,3,0,8047,0,5793,1583
2564,2020-04-09,4,0,2020-05-30,77,2,28065,0,11639,3162
2565,2020-04-09,1,0,2020-05-30,8,0,21121,4,31424,7187
